# witness	class	message — produced by the gen #30 census sweep (every `# pycsl-expected: FAIL` corpus witness run through the pipeline).
0997_genexp_local_truthiness_refused.py	REFUSAL	[whyml]: the truthiness of `g` is not modelled: it is bound to a generator expression, which this lowering emits as a value that is not the object (the literal `0`, or since route #115 an unconstrained int for an unrepresented expression). Testing it could be decidably FALSE in the model while the Python object is ALWAYS truthy — measured, `if <it>: return 7` proved `\result == 0` where Python returns 7. Reading the value is fine (every projection off it is abstract); only the guard is unsound. Test something the model carries instead — `len(...) > 0`, a membership `k in ...`, or an element.
0998_set_literal_truthiness_refused.py	REFUSAL	[whyml]: the truthiness of `s` is not modelled: it is bound to a non-empty set literal, which this lowering emits as a value that is not the object (the literal `0`, or since route #115 an unconstrained int for an unrepresented expression). Testing it could be decidably FALSE in the model while the Python object is ALWAYS truthy — measured, `if <it>: return 7` proved `\result == 0` where Python returns 7. Reading the value is fine (every projection off it is abstract); only the guard is unsound. Test something the model carries instead — `len(...) > 0`, a membership `k in ...`, or an element.
0999_tuple_literal_truthiness_refused.py	REFUSAL	[whyml]: the truthiness of `x` is not modelled: it is bound to a non-empty tuple literal, which this lowering emits as a value that is not the object (the literal `0`, or since route #115 an unconstrained int for an unrepresented expression). Testing it could be decidably FALSE in the model while the Python object is ALWAYS truthy — measured, `if <it>: return 7` proved `\result == 0` where Python returns 7. Reading the value is fine (every projection off it is abstract); only the guard is unsound. Test something the model carries instead — `len(...) > 0`, a membership `k in ...`, or an element.
1000_module_global_field_store_erasure.py	VERIFY-FAIL	
1002_parametric_datatype_false_payload.py	VERIFY-FAIL	
1004_route29_is_sorted_typed_erasure.py	REFUSAL	[whyml-emit]: the array spec atom `\is_sorted` is not interpreted under the 'typed' memory model (ROUTE #29): its Module 6 lowering is gated on the value-semantic models and would ERASE to a literal here, making a contract that is FALSE of the program provable. Use the default `--memory-model hoare` (or `concurrent`), where the atom lowers to its real quantified formula.
1005_route29_is_sorted_store_erasure.py	REFUSAL	[whyml-emit]: the array spec atom `\is_sorted` is not interpreted under the 'store' memory model (ROUTE #29): its Module 6 lowering is gated on the value-semantic models and would ERASE to a literal here, making a contract that is FALSE of the program provable. Use the default `--memory-model hoare` (or `concurrent`), where the atom lowers to its real quantified formula.
1006_route29_array_eq_typed_erasure.py	REFUSAL	[whyml-emit]: the array spec atom `\array_eq` is not interpreted under the 'typed' memory model (ROUTE #29): its Module 6 lowering is gated on the value-semantic models and would ERASE to a literal here, making a contract that is FALSE of the program provable. Use the default `--memory-model hoare` (or `concurrent`), where the atom lowers to its real quantified formula.
1007_route29_permutation_typed_erasure.py	REFUSAL	[whyml-emit]: the array spec atom `\permutation` is not interpreted under the 'typed' memory model (ROUTE #29): its Module 6 lowering is gated on the value-semantic models and would ERASE to a literal here, making a contract that is FALSE of the program provable. Use the default `--memory-model hoare` (or `concurrent`), where the atom lowers to its real quantified formula.
1008_route29_sum_typed_erasure.py	REFUSAL	[whyml-emit]: the array spec atom `\sum` is not interpreted under the 'typed' memory model (ROUTE #29): its Module 6 lowering is gated on the value-semantic models and would ERASE to a literal here, making a contract that is FALSE of the program provable. Use the default `--memory-model hoare` (or `concurrent`), where the atom lowers to its real quantified formula.
1009_route29_length2d_typed_erasure.py	REFUSAL	[whyml-emit]: the array spec atom `\length2d` is not interpreted under the 'typed' memory model (ROUTE #29): its Module 6 lowering is gated on the value-semantic models and would ERASE to a literal here, making a contract that is FALSE of the program provable. Use the default `--memory-model hoare` (or `concurrent`), where the atom lowers to its real quantified formula.
1010_route29_valid2d_typed_erasure.py	REFUSAL	[whyml-emit]: the array spec atom `\valid2d` is not interpreted under the 'typed' memory model (ROUTE #29): its Module 6 lowering is gated on the value-semantic models and would ERASE to a literal here, making a contract that is FALSE of the program provable. Use the default `--memory-model hoare` (or `concurrent`), where the atom lowers to its real quantified formula.
1011_route30_sequence_pattern_always_matches.py	REFUSAL	[whyml-emit]: a `match` pattern in this module is not interpreted (ROUTE #30): its arm has no faithful lowering, and every literal stand-in makes a contract that is FALSE of the program provable — an always-true condition takes the arm whatever the subject is, an always-false one skips it even when Python matches, and an undeclared constructor name becomes a Why3 VARIABLE pattern, which matches everything. Supported today: a literal pattern, `_`, a capture, an or-pattern of those, and a constructor pattern of a declared `#@ datatype`. Sequence, mapping, class and as-patterns are not.
1012_route30_undeclared_ctor_pattern_always_matches.py	REFUSAL	[whyml-emit]: a `match` pattern in this module is not interpreted (ROUTE #30): its arm has no faithful lowering, and every literal stand-in makes a contract that is FALSE of the program provable — an always-true condition takes the arm whatever the subject is, an always-false one skips it even when Python matches, and an undeclared constructor name becomes a Why3 VARIABLE pattern, which matches everything. Supported today: a literal pattern, `_`, a capture, an or-pattern of those, and a constructor pattern of a declared `#@ datatype`. Sequence, mapping, class and as-patterns are not.
1013_route32_len_fold_branch_insensitive.py	VERIFY-FAIL	
1014_route33_element_fold_branch_insensitive.py	VERIFY-FAIL	
1015_route31_empty_list_truthiness.py	VERIFY-FAIL	
1017_route34_element_fold_survives_write.py	VERIFY-FAIL	
1018_route34_alias_store.py	VERIFY-FAIL	
1019_route34_alias_append.py	REFUSAL	[module6-assign]: aliasing a list that is later APPENDED to is out of scope: `b = a` binds a SECOND NAME TO THE SAME list in Python, and a later `append` through either name is visible through the other. PyCSL models an appended-to list as a `ref (seq int)` with its OWN length, and the alias COPIES that value, so the appended element and the new length are invisible through the other name (route #81). Measured: `a = [1, 2]; b = a; b.append(3); return len(a)` proved `\result == 2` while Python returns 3. An element STORE through an alias IS faithful and stays supported; restructure so only one name appends, or finish building the list before aliasing it.
1020_route34_slice_assign.py	VERIFY-FAIL	
1021_route34_callee_mutates.py	VERIFY-FAIL	
1023_route35_shortcircuit_value_erasure.py	VERIFY-FAIL	
1025_route36_loop_var_leak.py	VERIFY-FAIL	
1026_route36_loop_var_leak_no_preassign.py	VERIFY-FAIL	
1027_route36_sequence_loop_var_leak.py	VERIFY-FAIL	
1028_route37_try_else_return_dropped.py	REFUSAL	[whyml-emit]: the `else:` block of a `try` in 'f' jumps out (ROUTE #37): Module 6 appends a lowered `else` to the try body only when that lowering contains no `raise`, and a `return`/`raise`/`break`/`continue` lowers to one — so the block would be DROPPED and the run would still report 'All contracts formally proven' for a contract that is FALSE of the program. An `else:` that cannot jump out IS modelled; move the jump after the `try`, or fold the block into the end of the try body.
1030_route38_context_manager_dropped.py	REFUSAL	[whyml-emit]: a `with` statement in a file that defines a context-manager class (CM) uses a context expression this build cannot positively recognize as modelled (ROUTE #38/#39): the context-manager PROTOCOL is not modelled at all — neither `__enter__` nor `__exit__` is called, the statement does not even reach the IR, and a contract that is FALSE of the program becomes provable (measured: an `__exit__` that writes `self.n` left the field at its initial value in the model, under a plain `c = CM()`, an annotated `c: CM = CM()` and an INHERITED protocol alike). Call the setup/teardown explicitly around the block.
1032_unknown_proof_citation_refused.py	REFUSAL	#@ proof Pycsl.Reference.Totally.Made.Up.false_is_true: not in Module6 axiom registry. Either add the axiom body to _AXIOM_REGISTRY or run `proof2why3 emit` (when available — see docs/cross-validated-spec-sources.md).
1033_route39_annassign_cm_bypass.py	REFUSAL	[whyml-emit]: a `with` statement in a file that defines a context-manager class (CM) uses a context expression this build cannot positively recognize as modelled (ROUTE #38/#39): the context-manager PROTOCOL is not modelled at all — neither `__enter__` nor `__exit__` is called, the statement does not even reach the IR, and a contract that is FALSE of the program becomes provable (measured: an `__exit__` that writes `self.n` left the field at its initial value in the model, under a plain `c = CM()`, an annotated `c: CM = CM()` and an INHERITED protocol alike). Call the setup/teardown explicitly around the block.
1035_route39_inherited_cm_bypass.py	REFUSAL	[whyml-emit]: a `with` statement in a file that defines a context-manager class (Base, CM) uses a context expression this build cannot positively recognize as modelled (ROUTE #38/#39): the context-manager PROTOCOL is not modelled at all — neither `__enter__` nor `__exit__` is called, the statement does not even reach the IR, and a contract that is FALSE of the program becomes provable (measured: an `__exit__` that writes `self.n` left the field at its initial value in the model, under a plain `c = CM()`, an annotated `c: CM = CM()` and an INHERITED protocol alike). Call the setup/teardown explicitly around the block.
1036_route40_ellipsis_truthiness.py	VERIFY-FAIL	
1037_route40_ellipsis_eq_zero.py	VERIFY-FAIL	
1038_route40_int_is_ellipsis.py	VERIFY-FAIL	
1039_route40_ellipsis_arithmetic.py	VERIFY-FAIL	
1040_route40_ellipsis_returned.py	VERIFY-FAIL	
1041_route41_genexp_eq_zero.py	VERIFY-FAIL	
1042_route41_setlit_eq_zero.py	VERIFY-FAIL	
1043_route41_tuple_eq_zero.py	VERIFY-FAIL	
1044_route41_erased_ordering.py	VERIFY-FAIL	
1045_route41_erased_arithmetic.py	VERIFY-FAIL	
1046_route41_empty_tuple_eq_zero.py	VERIFY-FAIL	
1047_route39_allowlist_shadowed_name.py	REFUSAL	[whyml-emit]: a `with` statement in a file that defines a context-manager class (closing) uses a context expression this build cannot positively recognize as modelled (ROUTE #38/#39): the context-manager PROTOCOL is not modelled at all — neither `__enter__` nor `__exit__` is called, the statement does not even reach the IR, and a contract that is FALSE of the program becomes provable (measured: an `__exit__` that writes `self.n` left the field at its initial value in the model, under a plain `c = CM()`, an annotated `c: CM = CM()` and an INHERITED protocol alike). Call the setup/teardown explicitly around the block.
1048_route40_ellipsis_name.py	VERIFY-FAIL	
1050_route43_complex_eq_zero.py	REFUSAL	[whyml-emit]: a COMPLEX literal (3j) has no model (ROUTE #43): `_py_expr_constant` lowers it to `int(value.real)`, so the imaginary part is DISCARDED, the real part is TRUNCATED, and the result is an ordinary integer the model then DECIDES on — measured, `x = 3j; if x == 0: return 7` proved `\result == 7` while Python's `3j == 0` is False, and `if x:` proved the branch NOT taken while `bool(3j)` is True. PyCSL models no complex arithmetic; use two reals.
1051_route43_complex_real_part.py	REFUSAL	[whyml-emit]: a COMPLEX literal (2j) has no model (ROUTE #43): `_py_expr_constant` lowers it to `int(value.real)`, so the imaginary part is DISCARDED, the real part is TRUNCATED, and the result is an ordinary integer the model then DECIDES on — measured, `x = 3j; if x == 0: return 7` proved `\result == 7` while Python's `3j == 0` is False, and `if x:` proved the branch NOT taken while `bool(3j)` is True. PyCSL models no complex arithmetic; use two reals.
